"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/Game/IndustrialStairwell/Materials/Master/MM_Env_Basic.MM_Env_Basic","0","0","0","60","60","Compiling MM_Env_Basic: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes,bUsedWithNanite}, StaticSwitch'Use Detail Normal2-1'=False, StaticSwitch'Use Dust2-1'=False, StaticSwitch'Use POM2-1'=False, StaticMask'Blue Mask Channel 2-1'=A, StaticMask'Green Mask Channel 2-1'=R, StaticMask'Red Mask Channel 2-1'=R"
"/Interchange/gltf/M_Sheen.M_Sheen","0","0","0","18","0","Compiling M_Sheen: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Cloth, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_Sheen.M_Sheen","0","0","0","28","0","Compiling M_Sheen: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Cloth, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_Sheen.M_Sheen","0","0","0","35","0","Compiling M_Sheen: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Cloth, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_Sheen.M_Sheen","0","0","0","22","0","Compiling M_Sheen: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Cloth, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_Sheen.M_Sheen","0","0","0","26","0","Compiling M_Sheen: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Cloth, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_Sheen.M_Sheen","0","0","0","35","0","Compiling M_Sheen: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Cloth, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","0","0","0","18","0","Compiling M_ClearCoat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_ClearCoat, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","0","0","0","28","0","Compiling M_ClearCoat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_ClearCoat, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","0","0","0","35","0","Compiling M_ClearCoat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_ClearCoat, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","0","0","0","22","0","Compiling M_ClearCoat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_ClearCoat, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","0","0","0","26","0","Compiling M_ClearCoat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_ClearCoat, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","0","0","0","35","0","Compiling M_ClearCoat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_ClearCoat, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_Default.M_Default","0","0","0","18","0","Compiling M_Default: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_Default.M_Default","0","0","0","28","0","Compiling M_Default: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_Default.M_Default","0","0","0","35","0","Compiling M_Default: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_Default.M_Default","0","0","0","22","0","Compiling M_Default: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_Default.M_Default","0","0","0","26","0","Compiling M_Default: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_Default.M_Default","0","0","0","35","0","Compiling M_Default: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","0","0","18","0","Compiling M_SpecularGlossiness: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","0","0","28","0","Compiling M_SpecularGlossiness: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","0","0","35","0","Compiling M_SpecularGlossiness: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","0","0","22","0","Compiling M_SpecularGlossiness: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","0","0","35","0","Compiling M_SpecularGlossiness: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","0","0","26","0","Compiling M_SpecularGlossiness: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_Transmission.M_Transmission","0","0","0","28","0","Compiling M_Transmission: Platform=PCD3D_SM5, Usage=LightingModel=MSM_ThinTranslucent, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_Transmission.M_Transmission","0","0","0","30","0","Compiling M_Transmission: Platform=PCD3D_SM5, Usage=LightingModel=MSM_ThinTranslucent, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EditorMaterials/Cloth/CameraLitVertexColor.CameraLitVertexColor","0","0","0","23","0","Compiling CameraLitVertexColor: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithClothing}"
"/Engine/EditorMaterials/Cloth/CameraLitDoubleSided.CameraLitDoubleSided","0","0","0","23","0","Compiling CameraLitDoubleSided: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithClothing}"
"/Engine/EditorMaterials/WidgetVertexColorMaterial.WidgetVertexColorMaterial","0","0","0","8","0","Compiling WidgetVertexColorMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","0","0","7","0","Compiling ControlRigGizmoMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","0","0","24","0","Compiling M_DynamicMeshComponentVtxColor: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","0","0","6","0","Compiling PhAT_NoCollisionMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","0","0","6","0","Compiling PhAT_UnselectedMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","0","0","11","0","Compiling GizmoMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","0","0","8","0","Compiling DebugMeshMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","0","0","7","0","Compiling RemoveSurfaceMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","0","0","11","0","Compiling DebugEditorMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","0","0","35","0","Compiling NaniteHiddenSectionMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}"
"/Game/DV_Snowmobile/Particles/Materials/M_flare_01.M_flare_01","49","0","0","15","0","Compiling M_flare_01: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithBeamTrails}"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","0","0","6","0","Compiling M_SimpleUnlitTranslucent: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","0","0","12","0","Compiling ControlRigXRayMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","0","0","24","0","Compiling SplineEditorMeshMat: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSplineMeshes,bUsedWithNanite}"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","0","0","18","0","Compiling Xray: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/VREditor/TransformGizmo/Main.Main","49","0","0","6","0","Compiling Main: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/FPS_Light_Pack/Materials/Flashlight/M_Flashlight_Glass.M_Flashlight_Glass","49","0","0","60","0","Compiling M_Flashlight_Glass: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","0","0","56","0","Compiling DefaultLightFunctionMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","0","0","34","0","Compiling CineMat: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSplineMeshes}"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","0","0","6","0","Compiling TranslucentTransformGizmoMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Maps/menu/OpacityStand.OpacityStand","49","0","0","37","0","Compiling OpacityStand: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}"
"/Game/Underground_Bunker/Materials/Lighting/MM_Flicker_LightFuNCtion1.MM_Flicker_LightFuNCtion1","49","0","0","48","0","Compiling MM_Flicker_LightFuNCtion1: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Shaders/M_Sharpen.M_Sharpen","49","0","0","6","0","Compiling M_Sharpen: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/ArcticResearchCenter/Materials/MasterMaterials/M_Emissive.M_Emissive","49","0","0","51","102","Compiling M_Emissive: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithNanite}, StaticSwitch'FlashingLight_OnOff2-1'=False, StaticSwitch'Light_OnOff2-1'=False"
"/Game/ArcticResearchCenter/Materials/MasterMaterials/M_Emissive.M_Emissive","49","0","0","51","51","Compiling M_Emissive: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithNanite}, StaticSwitch'FlashingLight_OnOff2-1'=True, StaticSwitch'Light_OnOff2-1'=True"
"/Game/ArcticResearchCenter/Materials/MasterMaterials/M_Emissive.M_Emissive","49","0","0","51","0","Compiling M_Emissive: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithNanite}, StaticSwitch'FlashingLight_OnOff2-1'=False, StaticSwitch'Light_OnOff2-1'=True"
"/Game/Horror_Collection_Morgue/Materials/Medical_Inventory/Wall_Mount_Autopsy_Station-Wash_Station/M_Wall_Mount_Autopsy_Station_emissive.M_Wall_Mount_Autopsy_Station_emissive","49","0","0","51","0","Compiling M_Wall_Mount_Autopsy_Station_emissive: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithNanite}"
"/Game/QuarantineTent/Materials/Masters/MM_Wire_01a.MM_Wire_01a","49","0","0","51","0","Compiling MM_Wire_01a: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithNanite}"
"/Game/AllExplosions/Materials/M_Derbis.M_Derbis","49","0","0","61","0","Compiling M_Derbis: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithMeshParticles,bUsedWithNiagaraSprites,bUsedWithNiagaraMeshParticles}"
"/Game/MilitaryAirport/Materials/Master/M_Emissive.M_Emissive","49","0","0","51","0","Compiling M_Emissive: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithNanite}"
"/Game/Textures/WorldGridMaterial.WorldGridMaterial","49","0","0","18","0","Compiling WorldGridMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Flags_US_States/FLAGS/Materials/M_ColorMasterMaterial.M_ColorMasterMaterial","49","0","0","42","0","Compiling M_ColorMasterMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithClothing}"
"/Game/sA_SplatterofbloodFx/Materials/M_Bloodsplatter_Shaded.M_Bloodsplatter_Shaded","49","0","0","52","0","Compiling M_Bloodsplatter_Shaded: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithNiagaraSprites}, StaticSwitch'Only_Emissive?2-1'=False"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","0","0","63","0","Compiling FlattenMaterial_WS_Normal_VT: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=0, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithMorphTargets,bUsedWithNanite}, StaticSwitch'PackMetallic2-1'=False, StaticSwitch'PackRoughness2-1'=False, StaticSwitch'PackSpecular2-1'=False, StaticSwitch'UseAmbientOcclusion2-1'=False, StaticSwitch'UseBaseColor2-1'=False, StaticSwitch'UseCustomUV2-1'=False, StaticSwitch'UseEmissiveColor2-1'=False, StaticSwitch'UseEmissiveHDR2-1'=False, StaticSwitch'UseMetallic2-1'=False, StaticSwitch'UseOpacity2-1'=False, StaticSwitch'UseOpacityMask2-1'=False, StaticSwitch'UseRoughness2-1'=False, StaticSwitch'UseSpecular2-1'=False, StaticSwitch'UseUV12-1'=False, StaticSwitch'UseUV22-1'=False, StaticSwitch'UseUV32-1'=False, StaticSwitch'UseUV42-1'=False, StaticSwitch'UseUV52-1'=False, StaticSwitch'UseUV62-1'=False"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","0","0","63","0","Compiling FlattenMaterial_VT: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithMorphTargets,bUsedWithNanite}, StaticSwitch'PackMetallic2-1'=False, StaticSwitch'PackRoughness2-1'=False, StaticSwitch'PackSpecular2-1'=False, StaticSwitch'UseAmbientOcclusion2-1'=False, StaticSwitch'UseBaseColor2-1'=False, StaticSwitch'UseCustomUV2-1'=False, StaticSwitch'UseEmissiveColor2-1'=False, StaticSwitch'UseEmissiveHDR2-1'=False, StaticSwitch'UseMetallic2-1'=False, StaticSwitch'UseOpacity2-1'=False, StaticSwitch'UseOpacityMask2-1'=False, StaticSwitch'UseRoughness2-1'=False, StaticSwitch'UseSpecular2-1'=False, StaticSwitch'UseUV12-1'=False, StaticSwitch'UseUV22-1'=False, StaticSwitch'UseUV32-1'=False, StaticSwitch'UseUV42-1'=False, StaticSwitch'UseUV52-1'=False, StaticSwitch'UseUV62-1'=False"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","0","0","36","0","Compiling M_InvalidLightmapSettings: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithInstancedStaticMeshes}"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","0","0","8","0","Compiling EmissiveMeshMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/BloodFX/Materials/M_BloodMist.M_BloodMist","49","0","0","70","0","Compiling M_BloodMist: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Subsurface, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithNiagaraSprites}"
